productId,productNumber,productNameBold,productNameThin,category,productNumberShort,producerName,supplierName,isKosher,bottleTextShort,restrictedParcelQuantity,isOrganic,isEthical,ethicalLabel,isWebLaunch,productLaunchDate,isCompletelyOutOfStock,isTemporaryOutOfStock,alcoholPercentage,volumeText,volume,price,country,originLevel1,originLevel2,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,customCategoryTitle,assortmentText,usage,taste,tasteSymbols/0,tasteSymbols/1,tasteSymbols/2,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockSmokiness,tasteClockCasque,assortment,recycleFee,isManufacturingCountry,isRegionalRestricted,packaging,isNews,images/0/imageUrl,images/0/fileType,images/0/size,isDiscontinued,isSupplierTemporaryNotAvailable,sugarContent,sugarContentGramPer100ml,vintage,otherSelections,tasteClocks/0/key,tasteClocks/0/value,tasteClocks/1/key,tasteClocks/1/value,tasteClocks/2/key,tasteClocks/2/value,color,dishPoints,tasteSymbols/3,seal/0,seal/1,seal/2,seal/3,seal/4,seal/5,seal/6,seal/7,seal/8,seal/9,seal/10,seal/11,seal/12,seal/13,seal/14,seal/15,seal/16,seal/17,seal/18
24588798,3617603,Ryssby Bryggeri,Kronobärs,,36176,Ryssby bryggeri,Ryssby bryggeri,false,Flaska,0,false,false,,false,2021-07-01T00:00:00,false,false,4.8,330 ml,330,26.9,Sverige,Kronobergs län,Ljungby kommun,Öl,Ljus lager,Modern stil/India Pale Lager,,"Öl, Ljus lager, Modern stil/India Pale Lager",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av ljust kött.","Maltig smak med tydlig beska, inslag av ljust knäckebröd, färska örter och grapefrukt.",Fågel,Fläsk,Sällskapsdryck,,,7,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24588798/24588798,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,5,TasteClockSweetness,1,Gul färg.,,,,,,,,,,,,,,,,,,,,,
24630896,3664814,Graffitisthlm,KLIVE #10,,36648,Northern X Brewing AB,Northern X Brewing AB,false,Burk,0,false,false,,false,2021-10-01T00:00:00,false,false,6.5,440 ml,440,46.9,Sverige,Stockholms län,Ekerö kommun,Öl,Ale,New England IPA/Hazy IPA,,"Öl, Ale, New England IPA/Hazy IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av ljust kött.","Humlearomatisk doft med inslag av ananas, grapefrukt, aprikos och ljust bröd.",Fågel,Fläsk,Grönsaker,,,6,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24630896/24630896,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,2,"Oklar, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24640894,3678714,Duckpond,Groover,,36787,DuckPond Brewing,Beer Me Sweden AB,false,Burk,0,false,false,,false,2021-11-01T00:00:00,false,false,8,440 ml,440,54.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Mycket fruktig smak med tydlig beska och liten sötma, inslag av mango, sockerkaka, tallbarr, aprikosmarmelad, kryddor och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,9,0,3,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24640894/24640894,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,9,TasteClockSweetness,3,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24640920,3680015,Strömmingsonen Barbe Rouge,,,36800,Bottenvikens bryggeri,Bottenvikens bryggeri,false,Burk,0,false,false,,false,2021-11-01T00:00:00,false,false,6.5,330 ml,330,34.9,Sverige,Norrbottens län,Luleå kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Humlearomatisk, fruktig smak med tydlig beska, inslag av grapefrukt, mango, sockerkaka, färska örter och körsbär.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,1,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24640920/24640920,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,1,"Oklar, brungul färg.",,,,,,,,,,,,,,,,,,,,,
24641644,3682903,South Plains,Funkyland Red Christmas,,36829,South Plains Brewing Company,South Plains Brewing Company,false,Flaska,0,false,false,,false,2021-11-03T00:00:00,false,false,4.5,330 ml,330,24.9,Sverige,Skåne län,Malmö stad,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Lokalt & Småskaligt,Serveras vid 6-8°C som sällskapsdryck eller som aperitif.,"Bärig, mycket syrlig smak med inslag av röda vinbär, hallon och rabarber.",Aperitif,Sällskapsdryck,,,,2,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24641644/24641644,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,5,TasteClockSweetness,1,"Oklar, röd färg.",,,,,,,,,,,,,,,,,,,,,
24653446,3693314,DuckPond,Sudden Death Djooz DIPA,,36933,DuckPond Brewing,Beer Me Sweden AB,false,Burk,0,false,false,,false,2021-12-02T00:00:00,false,false,8,440 ml,440,54.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- och nötkött.,"Mycket fruktig smak med tydlig beska och liten sötma, inslag av ananas, rosmarin, ambrosiakaka, mango och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,8,0,3,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24653446/24653446,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,8,TasteClockSweetness,3,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24654417,3697515,Vega,Hell of a stout,,36975,Vega Bryggeri,Vega Bryggeri AB,false,Burk,0,false,false,,false,2021-12-02T00:00:00,false,false,10.5,330 ml,330,49.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,Serveras vid 12-14°C som sällskapsdryck eller till chokladdesserter.,"Maltig, mycket söt smak med inslag av chokladpraliner, kavring, katrinplommon, kaffe, tobak och sötlakrits.",Dessert,Sällskapsdryck,,,,7,0,12,0,10,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24654417/24654417,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,12,TasteClockSweetness,10,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
2696696,3173003,Hobo With A Beergun,,,31730,Revsunds Brewery,Revsunds Brewery AB,false,Flaska,0,false,false,,false,2017-07-03T00:00:00,false,false,5.8,330 ml,330,28,Sverige,Jämtlands län,Bräcke kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C till rätter av fläsk-, lamm- och nötkött eller som sällskapsdryck.","Humlearomatisk smak med tydlig beska, inslag av granskott, mango, blodapelsin, sirapslimpa och kryddor.",Fläsk,Lamm,Nöt,,,7,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/2696696/2696696,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, brungul färg.",,Sällskapsdryck,K,r,o,n,,,,,,,,,,,,,,,
720677,8945103,Train Station Brewery,Off The Rails Pale Ale,,89451,Train Station Brewery,Train Station Brewery AB,false,Flaska,0,false,false,,false,2013-01-02T00:00:00,false,false,4.7,330 ml,330,24.9,Sverige,Uppsala län,Knivsta kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 10-12°C till smakrik husmanskost eller som sällskapsdryck.,"Humlearomatisk smak med tydlig beska, inslag av grapefruktskal, blodapelsin, ljust bröd, honung och tallbarr.",Lamm,Nöt,Sällskapsdryck,,,8,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/720677/720677,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
8433246,3267015,Good Guys Brew,Pilot IPA,,32670,Good Guys Brew,Good Guys Brew AB,false,Burk,0,false,false,,false,2018-01-02T00:00:00,false,false,6,330 ml,330,24.8,Sverige,Värmlands län,Karlstads kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Fruktig, något humlearomatisk smak med tydlig beska, inslag av torkad ananas, halm, honung och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/8433246/8433246,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,2,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
865887,1137601,Liefmans Glühkriek,,,11376,Duvel Moortgat,Galatea AB,false,Flaska,0,false,false,,false,2020-11-02T00:00:00,false,false,6,750 ml,750,59.9,Belgien,,,Öl,Ale,,,"Öl, Ale, Belgisk stil",Säsong,Serveras värmd eller kyld som sällskapsdryck.,"Kryddig, något syrlig, söt smak med inslag av körsbär, kanel, ingefära, kardemumma, kryddnejlika, marsipan och blodapelsin.",Sällskapsdryck,,,,,2,0,7,0,8,0,1,TSS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/865887/865887,,,false,true,0,0,,,TasteClockBitter,2,TasteClockBody,7,TasteClockSweetness,8,Brunröd färg.,,,C,h,a,m,p,a,g,n,e,k,o,r,k,-,n,a,t,u,r
870667,8969203,Nora Brygghus,Förstlingen,,89692,Nora Brygghus,Nora Brygghus AB,false,Flaska,0,false,false,,false,2014-08-01T00:00:00,false,false,4.6,330 ml,330,34,Sverige,Örebro län,Nora kommun,Öl,Ale,Golden/Blond ale,,"Öl, Ale, Golden/Blond ale",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till husmanskost.","Fruktig smak med inslag av ljust bröd, citrus och örter.",Fisk,Fågel,Sällskapsdryck,,,3,0,4,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/870667/870667,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,4,TasteClockSweetness,1,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
896102,3011703,Folkes Tjocke Stout,,,30117,Aktiebolaget Centralbryggeriet i Linköping,Aktiebolaget Centralbryggeriet i Linköping,false,Flaska,0,false,false,,false,2014-11-21T00:00:00,false,false,6,330 ml,330,30.9,Sverige,Östergötlands län,Linköpings kommun,Öl,Porter & Stout,Söt porter och stout,,"Öl, Söt porter och stout",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av mörkt kött.,"Maltig, rostad smak med inslag av choklad, torkad frukt, tobak, kaffe och kavring.",Lamm,Nöt,Sällskapsdryck,,,6,0,8,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/896102/896102,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,8,TasteClockSweetness,2,Brunsvart färg.,,Vilt,,,,,,,,,,,,,,,,,,,
993685,3060703,Lios,Pale Ale,,30607,Tjers Bryggeri,Tjers Bryggeri AB,false,Flaska,0,false,false,,false,2015-10-01T00:00:00,false,false,5,330 ml,330,41.3,Sverige,Norrbottens län,Överkalix kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av ljust kött.,"Fruktig smak med inslag av persika, mandarin, kryddor, ljust bröd och örter.",Fågel,Fläsk,Sällskapsdryck,,,6,0,5,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/993685/993685,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,5,TasteClockSweetness,1,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
21048917,3356803,Nya Carnegiebryggeriet,200W DIPA,,33568,Nya Carnegiebryggeriet,Carlsberg Sverige AB,false,Flaska,0,false,false,,false,2020-04-01T00:00:00,false,true,7.5,330 ml,330,29.9,Sverige,Stockholms län,Stockholms stad,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,"Serveras vid 10-12°C till smakrika rätter av lamm- eller nötkött, eller som sällskapsdryck.","Humlearomatisk, fruktig smak med tydlig beska och liten sötma, inslag av grapefrukt, mango, färska örter, passionsfrukt och ljust bröd.",Lamm,Nöt,Sällskapsdryck,,,9,0,8,0,3,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/21048917/21048917,,,false,true,0,0,,,TasteClockBitter,9,TasteClockBody,8,TasteClockSweetness,3,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
21074208,3357803,Abrakadabra,,,33578,Qvänum Mat & Malt,Qvänum Mat & Malt AB,false,Flaska,0,false,false,,false,2019-04-01T00:00:00,false,false,7.3,330 ml,330,39.9,Sverige,Västra Götalands län,Vara kommun,Öl,Porter & Stout,Torr porter och stout,,"Öl, Torr porter och stout",Lokalt & Småskaligt,	Serveras vid 12-14°C som sällskapsdryck eller till rätter av mörkt kött.,"Maltig, rostad smak med liten sötma, inslag av choklad, kaffe, kavring, katrinplommon och lakrits.",Lamm,Nöt,Sällskapsdryck,,,6,0,7,0,3,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/21074208/21074208,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,3,Brunsvart färg.,,Vilt,,,,,,,,,,,,,,,,,,,
13673641,3313203,American Pale Ale,Ryssby Bryggeri,,33132,Ryssby bryggeri,Ryssby bryggeri,false,Flaska,0,false,false,,false,2018-07-02T00:00:00,false,false,5.5,330 ml,330,29.9,Sverige,Kronobergs län,Ljungby kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött eller lammkött.,"Fruktig smak med tydlig beska, inslag av aprikos, apelsin, ljust bröd och honung.",Fågel,Fläsk,Lamm,,,7,0,6,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/13673641/13673641,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,6,TasteClockSweetness,1,"Mörk, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
14224091,3314215,Gehenna,,,33142,Tempel Brygghus,Tempel Brygghus AB,false,Burk,0,false,false,,false,2018-08-01T00:00:00,false,false,5.2,330 ml,330,24.9,Sverige,Uppsala län,Uppsala kommun,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Lokalt & Småskaligt,Serveras vid 6-8°C som sällskapsdryck.,"Fruktig, mycket syrlig smak med inslag av citron, ljust bröd och örter.",Sällskapsdryck,,,,,3,0,3,0,1,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/14224091/14224091,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,3,TasteClockSweetness,1,"Något oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
15059607,8585103,How to Bullshit a Bullshitter,Modern Pale Ale,,85851,This is HOW Brewery,Cask Sweden AB,false,Flaska,0,false,false,,false,2020-08-03T00:00:00,false,false,5,330 ml,330,27.9,Sverige,Norrbottens län,Piteå kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C till rätter av lamm- eller nötkött, eller sällskapsdryck.","Humlearomatisk smak med tydlig beska, inslag av passionsfrukt, tallbarr, ljust bröd och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,9,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/15059607/15059607,,,false,false,0,0,,,TasteClockBitter,9,TasteClockBody,7,TasteClockSweetness,1,"Oklar, gul färg med beige nyans.",,,,,,,,,,,,,,,,,,,,,
24448397,3442003,Göteborgs,GBG Götheborg,,34420,Göteborgs Nya Bryggeri,Göteborgs Nya Bryggeri AB,false,Flaska,0,true,false,,false,2020-04-01T00:00:00,false,false,5.2,330 ml,330,17,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ljus lager,Internationell stil,,"Öl, Ljus lager, Internationell stil",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk, kyckling eller skaldjur.","Maltig smak med inslag av sirapslimpa, pomerans och honung.",Fisk,Fågel,Skaldjur,,,5,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24448397/24448397,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,1,"Något oklar, gulbrun färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24448673,3103115,Spike,,,31031,Spike Brewery,Spike Brewery AB,false,Burk,0,false,false,,false,2020-04-01T00:00:00,false,false,5,330 ml,330,28.4,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,"Humlearomatisk, balanserad smak med inslag av passionsfrukt, ljust bröd, ananas, honung och citron.",Fågel,Fläsk,Sällskapsdryck,,,6,0,6,0,2,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24448673/24448673,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,"Oklar, ljusgul färg.",,,,,,,,,,,,,,,,,,,,,
24452987,3454915,Södra Farsta I Love You,Mango IPA,,34549,Södra Maltfabriken Brewery,Södra Maltfabriken AB,false,Burk,0,false,false,,false,2020-05-04T00:00:00,false,false,5.8,330 ml,330,31.8,Sverige,Stockholms län,Haninge kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Mycket fruktig smak med tydlig beska och liten sötma, inslag av mango, passionsfrukt , honung och grapefrukt.",Lamm,Fläsk,Sällskapsdryck,,,7,0,7,0,4,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24452987/24452987,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,4,"Något oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24454909,3037003,Q Lager,,,30370,Qvänum Mat & Malt,Qvänum Mat & Malt AB,false,Flaska,0,true,false,,false,2020-04-01T00:00:00,false,false,5.1,330 ml,330,32.9,Sverige,Västra Götalands län,Vara kommun,Öl,Ljus lager,Pilsner - tjeckisk stil,,"Öl, Ljus lager, Pilsner - tjeckisk stil",Lokalt & Småskaligt,Serveras vid 6-8°C till rätter av fisk eller till ljust kött eller som sällskapsdryck.,"Maltig smak med inslag av knäckebröd, apelsinskal, örter och honung.",Fisk,Fågel,Fläsk,,,6,0,7,0,2,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24454909/24454909,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,2,"Något oklar, mörk, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24458697,3465814,Finn,Orange Sun NEIPA,,34658,Brygghuset Finn,AB Brygghuset Finn,false,Burk,0,false,false,,false,2020-06-01T00:00:00,false,false,7.5,440 ml,440,39.9,Sverige,Skåne län,Landskrona stad,Öl,Ale,New England IPA/Hazy IPA,,"Öl, Ale, New England IPA/Hazy IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Mycket fruktig smak med tydlig beska, inslag av mango, passionsfrukt, sockerkaka, tallkåda och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,8,0,2,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24458697/24458697,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,8,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24428869,3426403,Balsby Bitter,,,34264,Klackabackens Bryggeri,Klackabackens bryggeri AB,false,Flaska,0,true,false,,false,2020-02-03T00:00:00,false,true,5,330 ml,330,20.9,Sverige,Skåne län,Kristianstads kommun,Öl,Ale,Engelsk pale ale och bitter,,"Öl, Ale, Engelsk pale ale och bitter ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Maltig smak med inslag av sirapslimpa, aprikos, knäck och apelsin.",Fläsk,Lamm,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24428869/24428869,,,false,true,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Gulbrun färg.,,,,,,,,,,,,,,,,,,,,,
1019220,3076301,Nolhaga Park,,,30763,Alingsås Bryggeri,Alingsås Bryggeri AB,false,Flaska,0,false,false,,false,2015-12-01T00:00:00,false,false,6,500 ml,500,33.4,Sverige,Västra Götalands län,Alingsås kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid 10-12°C till rätter av fläsk- eller lammkött, eller som sällskapsdryck.","Fruktig smak med inslag av aprikos, knäck, siraplimpa, örter och grapefrukt.",Fläsk,Lamm,Sällskapsdryck,,,6,0,7,0,2,0,1,TSLS,0.9,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/1019220/1019220,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,2,"Något oklar, gulbrun färg.",,,,,,,,,,,,,,,,,,,,,
1074665,3033803,Remmarlöv,The Fenton Session IPA,,30338,Remmarlöv Gårdsbryggeri,Remmarlöv Gårdsbryggeri AB,false,Flaska,0,false,false,,false,2018-12-01T00:00:00,false,false,4.5,330 ml,330,22.9,Sverige,Skåne län,Eslövs kommun,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Fast sortiment,Serveras vid 10-12°C som sällskapsdryck eller till rätter av ljust kött eller till vegetariska rätter.,"Nyanserad, humlearomatisk smak med tydlig beska, inslag av apelsinskal, ananas, färska örter, honung och aprikos.",Fågel,Fläsk,Sällskapsdryck,,,8,0,6,0,1,0,1,FS,0,false,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/1074665/1074665,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,6,TasteClockSweetness,1,Gulbrun färg.,,Grönsaker,,,,,,,,,,,,,,,,,,,
1142475,3131903,Råå Organic Winter,,,31319,Råå Bryggeri,Råå Bryggeri AB,false,Flaska,0,true,false,,false,2021-11-01T00:00:00,false,false,5.6,330 ml,330,19.9,Sverige,Skåne län,Helsingborgs stad,Öl,Ale,Extra special bitter,,"Öl, Ale, Extra special bitter",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk-, lamm- och nötkött.","Maltig smak med liten sötma, inslag av fruktkaka, choklad, torkade aprikoser, kanel, pomerans och knäck.",Fläsk,Lamm,Nöt,,,6,0,6,0,3,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/1142475/1142475,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,3,"Oklar, mörk, brunröd färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
11602415,3289603,Grebbestad West Coast IPA,,,32896,Grebbestads Bryggeri,Grebbestad Bryggeri AB,false,Flaska,0,false,false,,false,2018-06-01T00:00:00,false,false,6.5,330 ml,330,25,Sverige,Västra Götalands län,Tanums kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Humlearomatisk, nyanserad smak med tydlig beska och liten sötma, inslag av apelsinmarmelad, tropisk frukt, honung och vitpeppar.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,4,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/11602415/11602415,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,4,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
1194069,3161103,Dalslands IPA Revolt,,,31611,Torrskogs Källarbryggeri,Teknikservice i Torrskog,false,Flaska,0,false,false,,false,2017-04-03T00:00:00,false,false,6.3,330 ml,330,29.4,Sverige,Västra Götalands län,Bengtsfors kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Maltig smak med tydlig beska, inslag av knäck, sirapslimpa, pomerans, kryddor och kanel.",Lamm,Nöt,Sällskapsdryck,,,7,0,6,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/1194069/1194069,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, gyllengul färg.",,,,,,,,,,,,,,,,,,,,,
